mean episodic return
9.753034864178553676e+01
-1.480824540289271241e+01
1.415623703570074667e+02
5.136878862767130016e+01
1.802285282093626151e+01
7.191361250884663150e+02
2.035288188034264465e+02
1.575489038223838634e+02
1.208522722668069633e+02
1.181572788010342492e+03
4.401251627054675453e+01
3.509083465458208480e+02
5.336771891343415746e+02
5.302478100654331001e+02
9.655938510800792756e+02
1.458568556662837636e+02
9.012136860182138207e+02
1.943029255107296080e+02
4.044996788726859336e+02
7.319216730130688120e+02
2.716492527524153999e+01
3.812143129315094257e+02
1.082979708207285739e+03
2.305785179789413064e+02
4.847793808034864469e+02
1.561572383432449897e+03
1.832226763109239755e+03
9.403425104294008179e+02
1.227718970702460865e+03
2.855653585676501280e+03
8.164903481367648510e+02
2.890339352270600557e+03
1.416281960810063538e+03
1.331991992688112759e+03
1.424077683890346862e+03
2.753397474777895695e+03
1.058991400907687193e+03
1.315749767612542882e+03
2.299677707387630562e+03
1.659217210751250605e+03
2.940773777787386280e+03
2.445069890753071832e+03
1.429456766150892463e+03
9.531958454927832918e+02
2.598990674519385493e+02
3.116696360416682410e+02
8.435416915847010841e+02
3.462550264872978460e+03
5.323428051436651458e+02
5.249856349289000264e+02
1.064968178819386594e+03
1.313471297981684984e+03
1.682826740569919593e+03
3.588333353956792962e+03
1.896961317825068363e+03
9.501683017585522748e+02
2.470190928065655456e+01
1.406180550582306068e+03
3.478748674725879482e+03
3.899405600054857132e+03
2.853649891269437262e+02
2.712436440609278634e+03
4.109813367899516379e+03
1.484763234389623904e+03
1.507500738464551659e+03
9.371180787912168171e+02
4.353207002427482735e+02
4.204251673745495282e+03
3.287507607646141423e+03
4.388455220884984556e+03
1.286976848889716791e+02
4.216326013466479708e+03
7.034170001217184165e+01
4.737873872786266475e+03
4.605783400597362743e+03
1.803628753637712805e+02
1.194513153442880366e+03
4.253551709617177039e+03
4.618345547106812774e+03
1.355565930225507827e+03
4.718385633244207384e+03
4.611952632497173909e+03
7.247240917175385277e+01
4.730245038088437468e+03
1.512138485423964767e+03
4.720090683695626467e+03
4.996951774443064096e+03
4.281329006092428244e+03
2.818454563680248626e+01
7.627108654930088960e+01
4.775529362273374318e+03
2.430403102340671012e+03
2.847438042453140497e+03
8.638192765444453016e+02
5.443352789991912459e+02
3.475836595390411276e+03
5.175976348463935210e+03
2.485929755200385443e+03
7.004147529059117687e+02
5.407670628695130290e+03
