mean episodic return
7.390875343211954487e+02
-1.383096783953612707e+01
6.206027903468114459e+01
5.954430577943684284e+02
5.193994717881395218e+02
7.679594742913438949e+02
7.027351496968357196e+02
8.071213454243529668e+02
9.523460833175553262e+02
7.884354638033864831e+02
6.276706321912470230e+02
4.725534519976757224e+02
5.765324256810454244e+02
2.654216186492835732e+02
1.406718055318279141e+02
7.517954478727958758e+02
8.599632534217984130e+02
1.781502750262967311e+03
1.453237628106705415e+03
4.130555561647608442e+02
1.214077558878167110e+03
9.596696441441362140e+02
1.002091901208120703e+03
1.466314821625804143e+03
1.495346016478214096e+03
8.149814060667151807e+02
8.290844204823813470e+02
1.206880934469503245e+03
1.762054949538446181e+03
1.108540581273579164e+03
1.800302339755405001e+03
2.267981586434009387e+03
1.779927236063721921e+03
1.229337319294059938e+01
2.163011173444333963e+03
1.402792994964331967e+02
5.118162665930973958e+02
1.415092307323787054e+03
1.963720636559326294e+03
6.298671022243897824e+02
2.677658462947630142e+03
2.329429122235527757e+03
1.391691922267984410e+03
2.786736410983450583e+02
2.458248837597607235e+03
1.989598251055086564e+02
2.564203332529360523e+03
1.457045590412229330e+03
1.350151967559860850e+03
1.390805151480154791e+03
8.338175130163099311e+02
2.495575020056101948e+03
2.080698775931178716e+03
1.235060033776069531e+03
3.000286571213112893e+03
2.195550894549848181e+03
6.191233095014622450e+02
2.310275250211399509e+02
3.187006304974087016e+03
1.133036820023633481e+03
2.959455541826279386e+03
2.439226814631155321e+03
2.585886834057625947e+03
1.983751196520665189e+03
3.419244483279395354e+03
1.735128811720501972e+03
7.065881897892217012e+02
3.227192287380076777e+03
1.609421956779608763e+03
1.307573424649872607e+02
7.509737479844125119e+02
6.348538444423168130e+02
1.096544963078890333e+01
3.251140179579701453e+03
2.152197302496467728e+03
3.171169387141390416e+03
1.798084726422336189e+03
3.722181951643703542e+03
3.242696107550788838e+03
3.531531837114405334e+03
3.716608250126565054e+03
3.568570894081841288e+03
3.474819822444455895e+03
2.599031169441980182e+03
1.088203301790131718e+03
3.608600045276575202e+03
1.819502697586407294e+03
3.022084538257169243e+03
3.803559596439297366e+03
8.811148602874447988e+02
3.774833593660061069e+03
2.029732263875237777e+03
3.901251208040446727e+03
1.906322874086676393e+03
3.179467343088364942e+03
3.931634231885137979e+03
1.820528199438432537e+01
3.749486457144084397e+03
2.960411942957201973e+03
1.395315137685351147e+03
