mean episodic return
8.392028235912155196e+02
2.215921818705276394e+02
1.945273455104452012e+02
4.132461888754780830e+02
3.382206855639248033e+02
3.892482990120537352e+02
1.262899293805169378e+02
7.007322384820075740e+02
6.201449135633590686e+02
1.460264026037602605e+02
8.030487898521632815e+02
1.956501369096567657e+02
2.316236167183360521e+02
4.963511292366247574e+01
7.684330173946249261e+02
1.955641411753877037e+02
9.017403118940903823e+02
2.460548982972922829e+02
9.623289180446786304e+02
1.649413957123849514e+03
7.788409821791718741e+02
1.897561467021071451e+02
1.273793779457702840e+03
6.816148834559271563e+02
7.968067027452568709e+02
9.593666143772790065e+02
9.254295493518292233e+02
2.217945902263691380e+02
1.145681155863649110e+03
4.973923476233102861e+02
1.470413747709069639e+03
9.118364839714729442e+02
1.234199772820606086e+03
2.073758385421514504e+03
1.790821033080048892e+03
6.880646700935791387e+02
1.464897422851421879e+03
4.147316751264660866e+02
2.175232954348623764e+02
8.771738353898498417e+02
2.371939420416457324e+03
1.223844235171089167e+03
1.810611853214233179e+03
2.907261732345754808e+03
3.079751722293763123e+03
1.039471534763060390e+03
3.283680545165317653e+03
2.525637009205791855e+03
2.050083998143618089e+02
3.067197156421153522e+03
2.155577389129205130e+03
1.465453078541297600e+02
3.210338425488501798e+03
3.389209737836974000e+03
3.374282640861938035e+03
8.821869495375597126e+02
3.022828466920877872e+03
2.249381823017061379e+03
3.576740325588935320e+03
3.069729022632907345e+03
3.541181233689781493e+03
8.513628260601695956e+02
6.552687866142623534e+02
3.237518842203074655e+03
3.931149720228366277e+03
4.187715639925240794e+03
4.379148673731178292e+02
3.786041306330677344e+03
1.134296319142459168e+02
3.991604080540848827e+03
1.332339739770817005e+03
2.751336908439571289e+03
1.505531309143529597e+03
3.716976674433246899e+03
4.607041223154780710e+03
6.890607937539125487e+02
3.946002875242641039e+02
4.080266512137313384e+03
4.489777098132741230e+03
3.824223585755652039e+03
4.522065189426825782e+03
7.745582358837677930e+02
9.253181117021237014e+02
3.972507047899065583e+03
1.753602265479585640e+03
4.107041241046536015e+03
4.631922062277738405e+03
3.047961819566201484e+03
1.631215348673961216e+03
6.938127485105148935e+02
4.700930032860437677e+03
1.923309555085725435e+02
4.420767138590047580e+03
2.150758617189667802e+03
6.425190185149340323e+02
4.575815587701421464e+03
3.683686958240686181e+03
4.457688752089372429e+03
2.630786648035475082e+03
1.493545531679873051e+01
