mean episodic return
7.200523194487209366e+02
1.305069076210765786e+02
2.894547175438456179e+02
4.501643991343549942e+02
6.030781793014426739e+02
6.632420161750917487e+02
5.686196871572346936e+02
2.358188881338300860e+02
2.007378473755468207e+01
6.714354978791807298e+02
6.470075737568588465e+02
7.116296143621879082e+02
7.519117926170849842e+02
8.917288054110837265e+02
9.376129179528750228e+02
3.879030095891948093e+01
6.937991836276278264e+02
1.183674838800099451e+03
7.529838847860595479e+02
1.099679670876250611e+03
1.059446778383923174e+03
8.542778089850623928e+02
1.001032001592058691e+03
1.347195677491930155e+03
1.518628384007897466e+03
7.974718933418620281e+02
5.474763321520030104e+02
1.832750475643736081e+03
9.160161215217959807e+02
1.149998093856076366e+03
1.922208043068764937e+03
8.704750481532199728e+02
8.332553148873457758e+02
1.694748475417412692e+03
1.558523130719048822e+03
7.720228431745133548e+02
1.340113560671750065e+03
5.230231601261115202e+02
2.040554990330982946e+03
4.736823827198607546e+02
1.074766570264279380e+03
1.927488864670860949e+03
9.674518889054471629e+02
1.119522335523638276e+03
4.229898088754779906e+02
5.715216799199879461e+02
1.885203140987358665e+03
1.532658050968771249e+03
3.016775312980898434e+03
1.675249508736295070e+02
8.275078229347338947e+02
8.676379820323033982e+02
3.394698335881516869e+02
3.231136636979327704e+03
3.250862734907055710e+03
2.915097452895150127e+03
2.779895744416255184e+03
3.652092977793429782e+03
1.215084585090269911e+03
6.076129774560244101e+01
7.653897441899730438e+02
3.728862229944895262e+03
3.671050594923745848e+03
3.786365233308539246e+03
5.962879955519247233e+02
3.711979637579877362e+02
3.829221893780145365e+03
3.600746310765186081e+03
3.628786373595442910e+03
3.799020764237540789e+03
4.102356602545005444e+03
3.759430502671466456e+03
3.880701279261004402e+03
4.011740147084581622e+03
2.048888235773065389e+03
4.300357607010440006e+03
3.570155597177090840e+03
2.542795624866757578e+02
1.570132234381473609e+03
3.828350707346726722e+03
1.874492696764820494e+03
2.733284768539856486e+03
4.037678700091053088e+03
4.282262239911381585e+03
9.217843548549723209e+02
3.276207107475554039e+03
2.962565241866631709e+02
4.381443264441003521e+03
3.966992889136017311e+03
4.364339622617270834e+03
4.450632464279574378e+03
4.230587037560590034e+03
4.800719366487754996e+03
4.393903787489573915e+03
1.898558502100131363e+03
4.669219886737578236e+03
4.464132656822152967e+03
4.516723220286201467e+03
2.306703459674721671e+03
2.730643756064055765e+02
