mean episodic return
-7.629405226664686346e+00
1.282184942819030482e+01
3.523820410917141430e+02
2.078394199354715681e+02
1.415459966847940905e+02
1.232714157605879137e+02
1.202225929393344614e+02
9.517864890783529290e+02
6.757288077715239751e+02
4.157377760588449291e+02
2.775267672311675256e+02
3.131368283263708463e+02
3.652979484045895333e+02
6.174695949640083654e+02
4.940409540908546546e+02
1.917541845094905966e+03
6.531453795876070672e+02
6.748541708208432510e+02
4.499950992009650008e+02
1.409812841807711038e+03
3.472676642642708430e+03
3.512547324576550182e+03
3.823428269496828307e+03
1.604396144646410448e+03
2.691654331256360365e+03
3.986178098108997347e+03
1.203170030721282444e+02
4.231844243531967550e+03
5.248008152076323540e+02
4.136311893325501842e+03
2.718468874629729370e+01
4.499301302046071214e+03
4.995416859575936428e+02
4.144712518236685355e+03
1.709643811426720390e+02
1.367502765923258039e+03
2.342431613760589698e+03
2.314813389525745606e+03
2.022107098506254033e+03
4.640574413628034563e+03
4.624342952430132755e+03
4.766219480773383111e+03
1.107546879705950687e+03
2.030834192845087273e+03
2.026239283207516451e+02
4.947615770746776434e+03
5.002254042554974149e+03
4.724669047443057025e+03
4.993515057559738125e+03
2.684254390482908548e+03
1.731893541803689686e+03
4.842321373139099705e+03
1.940333150438586244e+03
5.211128155762657116e+03
5.070705614622479516e+03
5.117545734833051029e+03
5.244760056062288641e+03
4.651825696973326558e+03
4.636224649143397073e+03
5.260817392089024906e+03
5.419920774930094467e+02
5.306017494898529549e+03
5.031210449248288569e+03
5.218821312221114567e+03
5.291914624586592254e+03
5.338615884788392577e+03
7.793307671102841141e+02
5.295130745501547608e+03
5.523841317982767578e+03
5.512466683461158937e+03
5.558218425059262700e+03
5.699790330222379453e+03
4.094461207469887540e+03
5.690554372896855057e+03
5.208510698083897296e+03
5.456240405226676558e+03
5.686498629385664572e+03
3.955977763440692343e+03
5.616099981559461412e+03
4.054685886501598816e+03
5.683225574341015090e+03
5.691594938182176520e+03
1.898880205460024854e+03
3.221048873654781346e+03
4.172410422699088485e+03
2.718977921736259873e+02
5.975073009286230445e+03
5.888738749207488581e+03
5.611739869414152054e+03
5.792259371018947604e+03
6.124532333999179173e+03
5.863422758315245119e+03
1.802635761230480284e+03
5.843744367647451327e+03
5.847824266403189540e+03
6.057276239409759000e+03
6.060836434366874528e+03
5.798275169781169097e+03
5.886619944696773018e+03
5.892597747822383099e+03
