mean episodic return
-3.472769843953819446e+01
1.325243663861256138e+01
4.657979518506822103e+01
8.292749156763164819e+02
2.558868469915093513e+01
2.524124977215356296e+02
5.603723632281981537e+01
4.013265835698617821e+02
9.762810367933199132e+02
1.814661393742355813e+02
4.159591376690852940e+02
2.761899899195305466e+02
2.009194367641158294e+02
2.815544846010671449e+02
1.379871249013814065e+02
9.479255325225253159e+01
5.294768800801184625e+02
1.891194409239432446e+02
2.849038312192228091e+02
9.810435907132194870e+02
1.114754457267319822e+03
2.630575368259711695e+02
1.633493984097623979e+03
2.594287906782557002e+03
7.935340134678623372e+02
1.300444360766669831e+02
8.220952993243480478e+02
1.513402281982888837e+02
2.165804453402141917e+03
1.075545910129842241e+03
1.056869518920776954e+03
6.778352604635764465e+02
1.811245998222560729e+03
3.415732607612653027e+01
1.655958936848559915e+03
8.218700793378010303e+02
1.599899827489698794e+02
2.566569740698442729e+03
1.732291597060013828e+03
9.304452709339263947e+02
2.198323956300405825e+03
1.288528459547205784e+03
1.014966947536735347e+03
3.847262200735601141e+02
3.070590824425557457e+03
1.241563265836885421e+03
1.986660762347422178e+03
1.969485420824859148e+03
3.185011898454947641e+03
1.997286392056757222e+03
1.258031402442118178e+03
4.769016388244090763e+02
1.559717498173330569e+03
1.261574116416084962e+03
3.357355487021673071e+03
1.173509177246207997e+02
3.448972749320430012e+03
2.897225841795329870e+03
1.061561530561447626e+03
5.942750061762226323e+02
1.960541771616520236e+03
3.640032816334801737e+03
3.774931370283061824e+03
2.098110879734395894e+03
3.658131337356441691e+03
1.580579232713740112e+03
2.621570985606405429e+03
1.741928835696542137e+03
2.130321320482982173e+03
3.210333042178934193e+03
2.687597710991974054e+03
1.900618244732797848e+03
1.709404305434018852e+03
4.321728089053448230e+01
9.796434801167421256e+02
2.507522510728336783e+03
3.765977984081752311e+03
3.250846180986427498e+03
6.427176391615137163e+02
3.733117326973706895e+03
3.834270198923680709e+03
3.781293428692317320e+03
4.050092318436647929e+03
2.346459827770001993e+03
1.888881501615298930e+03
3.903896584433434782e+03
1.401917110469754334e+03
1.956591844562256483e+03
1.396327704109915430e+03
1.064991109033983093e+03
4.338846111021211073e+03
1.399112042522953743e+03
4.047450175561476044e+03
1.095860343816872501e+03
1.011655335395049065e+03
2.403481392224247884e+03
1.629203704107226713e+03
4.095583834006168672e+03
7.953052296531899401e+02
3.978590355553743848e+03
