mean episodic return
7.998537791638788121e+02
-1.199673459202992287e+00
-1.157075714000176880e+01
4.467331013159781037e+02
3.370824258971352378e+02
6.038059847075962807e+02
3.638810234571352566e+02
6.911210397534093772e+02
6.663284284698465854e+02
1.332240899077487768e+02
6.337508259071328212e+02
6.188255182594266444e+02
7.967712273587142136e+02
7.212441736528351157e+02
7.976253347901871393e+02
7.545267486729909479e+02
9.380438078637386070e+02
1.344799205150199839e+01
1.684765668021361478e+02
3.540936853342905124e+02
1.152182161671922586e+03
8.637335781738942160e+02
1.209378189992739863e+02
3.469323692249616329e+02
9.480276552441506510e+02
1.240853005308279990e+03
4.888035182010480639e+01
1.098143613295171917e+03
8.972511582135418848e+02
6.233801091850866669e+02
1.264410106842930418e+03
1.528479193518490547e+03
9.621943504853969671e+02
7.185234643377473276e+02
3.784992847753674141e+02
3.862089199179624757e+02
6.917628203276576926e+01
2.834839317678128623e+02
1.250700306874379748e+03
1.904230669005886512e+03
1.002245629855940820e+03
1.673315002551405541e+03
1.509185268574985912e+02
2.073204892848268628e+03
2.079120668266104076e+03
9.209992106516099284e+02
1.263447867235693138e+03
2.219436731280398362e+03
7.362006470047371067e+02
6.897549879933476404e+02
3.327146524326254280e+02
1.669315354451930261e+03
2.505027871830392542e+03
2.163979219790980096e+03
1.341760850789704136e+03
2.397016968463093235e+03
1.392795575818881616e+03
1.687264891379780238e+03
1.710189207599613383e+03
2.346339824524125561e+03
8.320404565788127229e+02
1.926758237044552402e+02
2.493515150147341956e+03
2.115749220616636649e+03
2.442043708018503821e+03
1.903283939705336252e+03
1.881225847299311454e+03
7.885492221702437519e+02
1.754630289563041288e+03
1.332076015563447072e+03
8.170002969277747980e+02
1.117482462332846751e+02
4.995490805367953158e+02
2.006623861336425989e+03
4.214867725361741009e+02
2.534215652578437130e+03
2.744521974179766858e+03
2.650213219144935920e+03
1.380859714485834218e+02
2.725854636841656884e+03
1.552452795046491701e+03
2.206425553281356315e+03
2.545466077535412751e+03
1.537633009659542267e+03
3.038556786843621467e+03
4.250030194981151226e+02
2.895851165038503950e+03
3.113923678841887522e+03
1.054874280558154624e+03
1.102530704380390944e+03
1.420731942397768535e+03
1.305897342442679928e+03
4.901952263462735004e+02
2.993910618356410396e+03
3.163299911887879716e+03
3.322647660958320103e+03
3.221064343610496053e+03
3.251520527422469058e+03
1.432327248597430525e+03
2.866428204123978958e+03
